N,P,K,temperature,humidity,ph,rainfall,label
30.327582596759342,139.2683639889068,201.3073453470177,22.969298710813447,92.85413712453213,4.086957868908569,110.8642583232544,0
42.89004421780358,131.1121591677941,200.7058618396235,25.526582849742788,92.12419323065055,7.966770210102992,126.03671368731196,0
22.048765103939118,125.07092102440095,201.9019722076108,21.813216003223758,91.34252734079224,6.635497264396392,112.40683111488006,0
27.59398194080981,133.0553420347977,205.0,24.148498972369254,88.31696996394494,6.067815182506185,116.59185460261973,0
10.612796189505598,135.16218667885627,198.6514982284502,23.011618443310255,92.09567356203254,5.316471836712578,116.22011445053617,0
22.169015464448425,127.21902452666232,205.0,22.807311611966682,91.89229020931836,8.781443252604635,113.61205252336364,0
90.51099140718601,81.90099152110984,49.21218740657068,24.511284621778984,81.37657624845082,5.403779485663286,112.54719034969311,1
120.3066951485829,87.3880807188116,50.169773801926844,27.540993011283586,81.87264681170603,4.45711961295415,107.61144128622958,1
108.00965064367126,83.99748449799392,52.63856962040149,25.910020914516775,85.43457601159248,5.797900659789647,110.17267629078634,1
95.76399766204342,85.0327649270035,49.34504577264061,26.194375420278757,82.94805090747289,6.807588498509679,109.4330293663514,1
117.54308105380491,99.49244923010835,51.21279033033922,25.681758414388224,83.6511430786516,3.967897123729955,111.87526594484672,1
87.79403724360783,82.32610751490736,49.47528428741892,26.92456559483692,79.84670019802827,6.9185980451229225,111.37495436545657,1
95.29940803372664,76.46855144577779,49.87800941245983,28.129008310531773,78.85833963648737,7.316023557240232,103.82136876485292,1
101.7481494705844,93.52120237225658,49.35103336456179,26.916413125720354,87.86303830182489,6.387991747651822,103.63110577767009,1
104.591840332073,83.1790199241561,46.34702725293027,27.202541420175606,81.48767361604875,9.93509073,112.43984511021276,1
103.93050129142269,83.41340405700652,48.67069322490901,28.27606887997174,81.07110285096054,6.83701893650007,105.44131196715102,1
81.10478160160086,84.73376584783534,47.51460112119636,26.66455917038243,75.92735127619237,5.27926247069069,110.52658069573874,1
94.42395879037196,80.60705584778665,52.49986341882715,26.29548165979261,80.86422017404676,8.236630868202948,104.52743576788048,1
94.12082949775426,80.58784392160693,46.077253456708924,29.63191561711174,76.38257505045979,8.223178764415454,108.13707686257936,1
104.71677239955757,93.54821351145044,50.88992196138989,28.768513575473172,76.89814241633911,6.206688776004223,131.6682843817181,1
105.00059020270382,83.20067650789068,45.80593293824054,27.41015893259821,82.8107189135794,3.504752314,107.63334362580021,1
88.60427169292024,80.73713691048322,51.803608478028664,26.862809323306283,87.65528397858286,9.827500972155988,98.68742333524136,1
84.90907075095363,80.5943858518894,46.11913163496059,27.215361582579625,80.08813784051863,5.8898828290124285,103.7777347044152,1
113.21209652688172,84.58229976395751,48.00253132757572,30.28743341916068,86.02140290132621,7.4918950674347755,120.84406073023575,1
109.20053473799194,67.12737269184508,52.17333605749155,28.72884418042463,75.96223318846862,6.226272692444445,81.74688663112413,1
106.03042428892084,79.97372593611556,59.10033844435263,26.28622232923669,78.63337290958378,7.688571425919786,103.95593149694564,1
87.94130069764888,83.39233698115305,55.500432814521304,24.523396647413925,81.75533586069236,6.044016317362104,100.65334428849879,1
102.11653163612348,80.60996590397731,49.08615465735574,30.590374403727925,77.7924161230664,8.948779088848053,110.16221854936043,1
98.43823449795327,83.38377820454032,54.411925071458384,27.94178282089167,79.46417326201916,8.199880723991342,111.06677697052633,1
107.7890359507434,87.97392122535994,46.74750401208592,30.286045423415366,76.57333348545069,5.841424267974541,126.60184060724569,1
100.82802912491672,92.1755906329005,43.52044774210395,27.709197415876368,78.81632929044748,7.733482378488644,102.21742052335256,1
97.67568419278282,97.66263305232431,51.28434567211455,22.534172802243937,80.6854777285155,7.234232085806339,107.0703067919505,1
113.94203382001743,76.8644213460231,49.063297816201136,26.454164133142488,85.1866937840836,5.141196194481495,107.76913152892487,1
90.48479090523455,89.79068105832195,56.27847417875054,27.67242639214806,85.42526619745367,6.491601050920803,113.47187284735782,1
92.69565450080177,72.89939292835328,52.199676907202274,26.53671672394733,81.49819731612504,6.032140931212152,109.2367812463605,1
85.73088632270634,91.07734742072103,45.55579646434528,29.180772056224857,78.37845556960347,4.006106981796037,98.36807727819293,1
94.1793871075017,80.14902134215987,53.33789035254795,33.71569103081105,79.22309318424897,5.813272321996536,97.19463339209798,1
98.23981503313486,85.84355903095218,50.99401121613645,31.0520489123964,79.62232573967597,4.337222515963742,105.28666734831432,1
111.6820840419909,88.66906866745992,44.745792205515734,28.323374437076936,81.4616111522636,5.396345272791755,119.62011821178761,1
91.36703026101507,84.27632514421325,51.18722164599292,27.753555633382437,82.94281947345854,6.084087166934005,97.86857877682108,1
108.4236167413007,89.80847894066426,50.96676239772974,27.9219023768697,79.9628020645694,7.4855939805993295,102.41799910128385,1
93.86824409691303,72.74321515420814,50.50279613044276,30.20877770529326,82.2776295761069,5.006167588314115,114.39112514643087,1
133.04266773336204,75.70028236756026,53.861794779001734,31.950550866662276,84.23041527748055,6.671023906017784,100.37652231175483,1
98.53098435349054,81.06028218367726,50.29948801283366,28.54640829461985,79.80687341438707,6.129573312153652,102.82261611473426,1
94.52967893223807,89.38085001625495,50.81484348722991,27.10126464588526,86.89743320883231,6.20962994397708,105.06584723731079,1
121.58738629849182,87.01642923412327,55.88677673844135,30.467694263391433,76.47031981978378,7.0172167480571765,106.8901929721225,1
102.46008982003352,75.40073019395433,46.71113600275657,26.497481754291332,87.07715107369597,3.504752314,106.0586996975804,1
114.32260870494721,88.8244938941716,54.014363794652894,26.28654899993223,83.2379047407823,7.22253496384414,122.18789217686492,1
100.88679816388887,81.79027968232174,53.520353376850274,25.725833600866864,79.64608622189044,3.504752314,98.5399739126133,1
99.16843221125048,91.0436843304382,53.62572192180609,26.693188346433377,80.16062639697941,7.60508010849406,109.2296739386235,1
108.12491949249451,90.00315808060245,47.17209082393675,28.87806050472374,73.26114668946934,6.999103529184547,103.34661883065554,1
97.17379342839487,81.07571604617259,42.34663360456138,27.934252651589226,82.92175615398723,5.764917834013233,113.74707435010554,1
88.51968182577086,74.07136558678594,55.50462335871213,22.77013332298278,79.73794607174305,8.929551566335347,107.29364548500696,1
118.1716278065266,84.20014144048923,52.37369334836083,26.908642945103427,78.46881568209291,7.5597077801373445,109.21623646150317,1
109.36953727962943,69.33985612772125,49.42144197929481,24.241780502622458,79.88306269695835,7.304569357974899,102.36063475395298,1
95.04385279968524,77.88187835909575,47.074884224666576,27.488434284036025,81.18354434808948,6.9844849441424515,101.98412970862796,1
93.28658745290001,69.18268506203809,51.15863399727877,26.71729939421108,82.91182864427562,6.452136762242714,99.86155626473062,1
100.2116247100493,82.32193812084013,48.655437590793724,30.52742151852094,77.40947775827452,5.091231528723651,100.6643280363825,1
84.01515431757937,86.876002884757,50.13999348962166,24.6804532317421,79.34993141613057,6.124544279223513,107.81752491058297,1
99.61263423998179,87.37205893969711,52.427312073530885,27.273167696854564,81.76047267957598,4.445636373516544,110.64767930729909,1
91.07265624799689,79.46459633784555,51.657705214807365,26.255922378946106,78.73337335332891,3.504752314,105.58698387779413,1
140.0,74.08082753634818,55.39533981264407,28.566053158399775,78.58668249516917,7.336437050037938,106.43510760902403,1
100.88854385312132,82.61668735834398,50.164860572545216,24.320875374871036,80.85891896563253,4.227563288414031,113.63709504893225,1
84.18390936015322,74.4606675276509,56.32133938195711,30.009351074152246,81.48962519695814,6.825102088877737,99.05565308106563,1
78.93523092615573,97.98369058908628,48.11417803981106,29.78824991236632,86.26818268100456,3.504752314,114.67338612326989,1
86.6974624293747,75.69813292507422,49.332915983960326,25.654205031720668,81.31992803467952,7.8902748690834645,91.50736351895961,1
90.32714513428063,74.17569410956116,55.74128364883015,26.424450114703042,78.24702571321478,6.428539381049027,122.32854525424952,1
95.38973839686184,79.09784910458686,50.75552778977978,28.832729392273528,78.66325509112858,4.924165320219748,102.4772846950882,1
93.52767205148956,86.43575920464995,45.37850954936342,30.37351632163483,84.02164098730177,4.587878746548597,104.30942168369704,1
103.61154247025954,83.44158429101925,49.561826726409436,23.340882987144923,83.54461109357646,3.504752314,105.49338948704639,1
107.15917680251688,82.46295104090053,44.80393829413528,28.708759220026035,77.99254778019345,5.173067641351574,102.08070351785324,1
111.26608241385266,69.45501758952727,50.280249214458465,26.21976850135315,80.63182453720809,6.820031653633482,115.5438794098269,1
110.34275578127988,74.91590151219361,42.06827716208512,28.26957647052327,77.04262562895256,7.423734095263457,103.78109338573324,1
88.8838870303621,91.86308763039727,53.08208910395851,25.53644729559629,80.85736084609705,3.504752314,112.56383374940187,1
94.69763297888792,93.12476622504039,43.196402511798844,29.865060199878982,80.8637289536447,5.529904383886993,103.67007389776555,1
119.34520138660419,91.0191305458053,54.19939445498509,26.130068196118497,79.87514291700268,7.580436056263922,119.36585428845602,1
84.96570639435315,83.42339642716226,58.08152892900551,23.88010450937538,83.00971687951048,6.647932368663524,103.0086981525599,1
112.7409072554744,90.67661180599679,56.203630259777604,25.444252512206184,80.67047509054527,5.536593575808794,114.84754060918864,1
116.83331753876286,78.66417873345252,56.20240271596555,25.379307424241986,87.76081161885983,6.038253002717925,100.3645047111884,1
96.42423443981895,85.02658488944752,46.6735495834114,29.869373801887036,77.90170472717762,5.375016838593216,102.99697420251869,1
95.62668158242798,83.52831843330506,54.11643333065256,27.36209396776796,80.84678527916088,3.99421688228911,108.65078683980654,1
98.02501822572341,83.09676973675218,51.83328587096099,27.334912136458406,78.00684512613951,4.814086148893623,100.43500253955585,1
123.05718104228282,88.52663222973295,54.950676083495665,25.897727428462975,84.1933392265139,5.8516747262482465,111.07003612467012,1
90.97062805021383,78.61275737452345,51.60369967431696,26.671002313236066,79.0332729253118,6.183130472510507,100.20028467381432,1
83.79781307431665,76.51604745192608,46.97320898585075,29.481273640802,76.71333147079862,7.924711858465805,104.89927168690504,1
110.87805869981169,81.91008127349394,46.00293737131072,26.30067400830056,82.867990240932,4.3033262777133325,98.85283888236903,1
113.8724224665288,84.95698454537524,42.45346710700377,26.992190891029747,82.22486349486658,4.620939341330293,92.43707518764433,1
114.64640252882769,84.23674750745423,43.23462828256346,28.85260867744617,81.30580627215717,5.1771505540530995,110.82473098315529,1
97.04706578759368,81.54980890460642,48.202675026871844,30.718348344035814,77.64164780985485,9.31923291667855,92.24674429266014,1
102.37173057728047,78.74365899734077,46.42778421317051,32.15006725818023,80.88290622087128,4.937307767822086,104.10794607418961,1
112.39481730447349,81.74871535362907,61.23745270940082,26.35011436452193,81.73477132547356,5.490492285974828,118.03082490799393,1
103.47733302911483,80.31481262107391,47.161487142596755,27.75832539392321,73.11963895171453,4.646352723030333,106.17380284471506,1
102.35997837545283,93.04957537393658,52.28861402480606,26.63671767837224,84.11356945345824,5.094980727458104,109.50415334887592,1
100.08996243787811,84.63190377850003,54.08998660669039,29.20937829233191,77.07848839784288,8.439546526375393,104.43114185458577,1
89.50065740840529,78.89493223117387,55.84666111121759,29.72267482345114,78.78297427249713,4.2994092669305575,94.94886100195383,1
92.47212429368726,71.22875215659164,52.87924396051668,26.485637113212736,84.7522736593243,5.265360937156359,99.85042389583721,1
103.47087971893274,78.801028056482,52.79982427477545,26.332388174222995,83.47090199778057,4.710384835086248,98.40031895476656,1
109.49562452884071,77.38990342773562,54.54073243683261,26.203431282864965,80.96500744075733,6.533366340675111,85.84983486199896,1
110.65726788259178,66.61272137982745,51.467983750599515,29.99425098882925,82.9018068551159,4.427625791890988,105.9176213761973,1
111.15121751248542,73.78891779204355,54.98785851769192,25.666378917367204,72.93634084340985,6.341029476343522,106.51986371629306,1
96.64256043136903,87.78940656717508,46.464105003061896,24.977764617658398,83.53818797165671,5.173134453165629,109.95036961759695,1
95.39409654337831,89.96805429672287,45.20961018188793,29.04066491054123,73.18385657379268,8.008597373516867,110.72065771770166,1
21.920437362612304,77.12767978362817,23.218620931073772,25.82880724250715,69.7659294912566,6.7927424564859376,60.752749072517965,2
42.10036432241369,63.2828766881416,18.70926361383349,26.105539978829313,64.1557487957936,6.986569348867668,72.15002690335949,2
24.2534373607286,70.40505257993742,21.95201856327563,31.889608174794656,62.760547586387666,8.54442336783701,70.36146697352474,2
31.929330096370443,76.59872335955885,12.520915414468904,31.515947968141838,69.9748909985889,7.621995971139091,65.65183990684633,2
41.86162851164956,62.034106045563824,22.97157708552136,28.341837501568122,73.96561935747458,8.021155819980185,70.40324159525653,2
33.26341436769975,72.25144687104681,25.41058873840406,26.923845330811723,59.23619793063187,6.460044671957476,69.5111404626184,2
40.48866447942054,70.93590765722541,26.298001627460508,29.22058272821432,64.96049988082275,8.272086504524841,71.70205618578858,2
23.20469143488757,76.92392367273081,20.866777138281524,24.595036474209472,63.35513621255706,6.30757338333744,65.27524527200296,2
38.567285724546096,63.914013060573346,19.571568902471284,29.351281577437575,65.82182055374173,7.5200136115516125,65.96075475679575,2
41.03906330218322,73.47496227614654,20.84412799727366,28.01080037441168,67.77257423702895,8.241410900609976,65.71217759253885,2
38.62948796598005,66.18162129145588,20.711803444477567,31.629138418579487,65.52521626740631,9.423553089433959,74.92487948643475,2
44.57422744322261,71.5208285140768,21.81161103127401,27.11220737463361,62.16828083856722,6.707224355953298,74.35603407012589,2
69.82913539871478,63.376075336689006,17.82082887590911,30.88250743959569,65.09072672891047,8.154908396544752,68.22187383404814,2
42.83870608002607,73.84232603480892,17.256159784530055,26.654913601366957,62.628517059434635,4.363588531594906,64.85901715916978,2
36.087266485477556,64.5928654989558,23.913251522864105,30.47137723219127,66.28063099522865,6.992567057090944,64.87805923193395,2
36.36762546779925,69.4089940629055,17.956651033207606,29.997366088153054,65.41559687224161,8.308417063168523,59.745138947984,2
35.52900803236041,62.98652435090361,14.131142898577227,28.54774523015107,64.49526719959513,7.268679120242018,64.21914474863891,2
40.87341099850415,68.73411617523122,13.488712766044358,28.436857728191573,69.95908317798913,7.091059066937439,70.7493998490142,2
42.12297380038563,68.03121640293786,21.20316215179818,28.284746122905492,68.16891429939396,6.971375954986789,65.37761912221309,2
19.698202867454167,75.43006293790866,25.07369755668851,28.9073263502024,62.70798420329622,6.2358647510275595,72.93077808997808,2
29.432685055159467,69.08112332883455,25.171966977856062,32.13374527673907,63.97038471171146,6.808943942542678,69.67716240322909,2
40.675790312245915,58.39401515464589,20.46761149206304,32.5208668587465,66.7185325716189,5.546313824627998,64.68743824131201,2
29.04187996059902,66.65832536377297,15.361298614432567,26.820884070347475,59.46385209426305,6.74853002386896,63.47296023856973,2
39.56340940023852,65.34838950947587,23.42236795761935,25.884097228261588,68.0565400360586,7.105151668931148,73.29393874182476,2
38.467670646873756,64.13272208489627,17.749817613506057,27.97498911368549,63.43359265459055,6.969936514987881,77.89941634967695,2
41.785115257633116,61.28975465054038,15.245740677223731,25.568622544439236,68.84798099853866,7.930449907129032,62.18039601637419,2
50.881632193545386,62.371013880216616,19.001239114533654,23.943053418713852,66.44959272741683,5.0133780617852395,64.11283892947638,2
35.69255266503954,71.70285166136453,18.104508750435677,30.59234115777807,67.60271417734427,6.14373605080545,65.72303459891756,2
37.58112698062687,63.39189764995744,20.071447426123893,31.65825787802082,67.50587480168821,7.837248668620396,68.3941431296174,2
22.999028451778432,70.26616755433679,20.530796929569757,26.65966193111806,69.70936784950297,6.511694249397358,70.18257808766683,2
18.73889461377012,60.49892908594868,21.964699658080004,27.750637393236275,68.59538617078586,7.034925163229386,64.24665255046409,2
36.48737923637725,67.10843607911875,17.260173279425047,28.203279805705773,67.48023013357263,8.356441585772657,68.02571605191636,2
46.636826327955724,65.18681938426154,24.74002431595002,30.627129036996614,58.9262480640479,6.859423810533527,67.7102457840634,2
40.6505087884174,67.95516019135971,14.380503603411466,30.30389451922393,65.47589885935477,9.066639998290142,72.42586998889062,2
36.12903082078397,77.56165157553514,16.79833536762378,27.02640501536342,69.21746896693183,4.179970178330475,61.58854585498318,2
53.02420033794611,68.09887134434524,18.812283239980832,28.714209165284096,58.15691081776717,6.009230565543598,69.44225617688255,2
46.96531160325853,70.83390742566394,16.891898987975765,27.152369155575204,65.06106692285502,5.734823242178168,60.75760864350293,2
51.988631546787644,57.65518012401679,16.921696709728657,28.597313443176095,65.85855919538008,9.12586533364665,71.22189233025941,2
18.312865606298203,63.90023345008092,13.51311901443368,34.188472013546374,68.72981368671375,4.963757340054336,66.1298635091773,2
37.05476241879987,65.96464860148002,18.717984493237,32.57696318760265,65.82763415761607,8.722525208916023,61.112442464024035,2
44.64934179394883,64.52828183672233,16.822126377679073,30.15784865023174,66.9583130440537,8.444016496362595,63.197658614873575,2
55.063307465481614,71.32486491073625,19.171980914671664,31.856976085458115,66.00852153015136,8.442009657430201,69.40552894847912,2
42.438176693873906,64.02398047656244,17.137947833558012,32.893408504684295,68.46287981558199,7.634483113287339,60.4523438879868,2
39.93163011559914,68.06499622392695,22.68078331437429,31.666142485260416,65.50212189967118,7.722905663100357,58.18890400146335,2
31.690142331458055,69.0916136767496,19.664508696395835,24.88337780483844,65.5015241418982,9.93509073,70.04883195893505,2
45.07809864190406,74.6678233529009,23.08871247192066,28.14247785237062,64.18357494812489,5.96251031240607,66.11144164956725,2
47.892162581657146,66.1869544703033,21.158771315707956,31.43463044053793,59.85299679312281,5.155855645479164,67.03667799138304,2
44.25123651542177,69.47459371121414,14.458291655282752,27.894721468669758,64.93594905676733,6.050579306968123,69.42490736830214,2
63.84378536727718,60.77210982740544,14.018326969926035,31.531521773110743,63.03935433725843,8.088278004051196,72.79303645554918,2
37.31356496239782,68.18263795377752,20.64459572964917,30.239711996220176,60.07298454956053,8.036204527469666,65.55222046649413,2
